customer_id,first_name,last_name,email,phone,age,gender,country,city,registration_date,last_purchase_date,total_spent,num_orders,is_premium,credit_score,annual_income,zip_code,ip_address,user_agent,preferred_category
131,Daniel,Rodriguez,sandra.taylor87@email.com,+33-1-5605,70,Male,France,Marseille,2022-12-12,2024-05-29,9631.44,53,False,580,66349,95969,153.86.165.251,Mozilla/5.0 (Macintosh),Beauty
132,David,Jackson,thomas.rodriguez81@email.com,+44-20-5090,44,Female,UK,Glasgow,2023-09-24,2024-07-20,847.61,99,False,597,82802,WC5C 8DC,38.164.126.195,Mozilla/5.0 (iPad),Electronics
133,Jennifer,Robinson,james.thomas35@email.com,+1-555-8511,38,Female,USA,San Diego,2021-12-30,2024-07-22,5518.37,17,True,839,141728,73614,163.183.32.204,Mozilla/5.0 (iPhone),Beauty
134,Charles,Smith,jennifer.miller89@email.com,+1-555-1752,26,Female,USA,Chicago,2023-10-23,2024-03-21,8756.79,36,False,597,115798,57242,26.235.8.32,Mozilla/5.0 (iPhone),Electronics
135,Thomas,Williams,mark.brown1@email.com,+1-416-3711,31,Female,Canada,Vancouver,2022-12-03,2024-04-29,1413.73,29,False,815,119126,S1A 6D7,14.202.156.186,Mozilla/5.0 (Linux),Fashion
136,William,Lopez,andrew.martinez18@email.com,+49-30-2160,42,Male,Germany,Hamburg,2023-07-09,2024-02-22,777.27,73,True,554,109995,95199,59.196.45.188,Mozilla/5.0 (Macintosh),Home
137,Michael,Young,sarah.jones97@email.com,+1-416-4490,25,Female,Canada,Edmonton,2022-11-07,2024-08-14,9636.16,41,True,621,62477,K2H 9Y5,161.77.210.158,Mozilla/5.0 (Linux),Electronics
138,Mary,Gonzalez,sarah.davis64@email.com,+1-416-4366,58,Male,Canada,Hamilton,2022-08-16,2024-01-28,8898.37,2,True,734,71480,E7X 7N9,133.96.200.76,Mozilla/5.0 (Linux),Fashion
139,Dorothy,Gonzalez,christopher.martinez81@email.com,+49-30-2195,63,Female,Germany,Dusseldorf,2020-03-17,2024-01-21,7047.93,11,True,824,100471,90746,5.34.7.68,Mozilla/5.0 (Macintosh),Books
140,Maria,White,jennifer.harris31@email.com,+1-555-6077,21,Male,USA,Los Angeles,2020-10-31,2024-07-19,9253.81,15,True,782,110254,89800,21.104.79.138,Mozilla/5.0 (Windows NT 10.0),Books
141,Jessica,Lopez,david.harris35@email.com,+44-20-2956,64,Male,UK,London,2021-10-13,2024-06-26,3416.61,55,False,689,98662,SW5A 8DC,4.70.5.42,Mozilla/5.0 (Windows NT 10.0),Home
142,Linda,Harris,christopher.smith6@email.com,+33-1-3734,18,Male,France,Paris,2019-07-30,2024-10-20,4770.47,50,True,626,53456,14635,95.80.130.198,Mozilla/5.0 (iPad),Beauty
143,Paul,Williams,daniel.lopez16@email.com,+49-30-4678,50,Male,Germany,Hamburg,2023-01-15,2024-06-12,2309.53,67,False,573,82550,19034,83.127.213.235,Mozilla/5.0 (Android),Books
144,Betty,Martin,linda.anderson48@email.com,+1-416-6362,55,Female,Canada,Calgary,2020-02-15,2024-05-29,7351.39,70,False,675,49735,A7A 4W6,23.233.4.95,Mozilla/5.0 (Linux),Beauty
145,Jennifer,Thomas,emily.jones92@email.com,+1-555-6488,35,Male,USA,New York,2020-02-25,2024-09-28,9220.62,67,True,761,121861,58823,1.192.157.27,Mozilla/5.0 (Android),Beauty
146,Jennifer,Thompson,david.davis38@email.com,+1-555-2565,34,Female,USA,Dallas,2022-04-27,2024-10-17,7037.18,95,True,717,71688,69343,130.68.201.20,Mozilla/5.0 (iPhone),Fashion
147,William,Wilson,sarah.moore46@email.com,+1-555-4321,67,Male,USA,Austin,2019-12-03,2024-08-18,3152.25,34,False,611,41851,30658,35.55.79.28,Mozilla/5.0 (Linux),Books
148,Richard,Taylor,emily.thompson39@email.com,+33-1-1660,34,Male,France,Paris,2022-12-27,2024-05-07,9525.76,58,False,834,128052,82105,56.167.75.24,Mozilla/5.0 (Macintosh),Electronics
149,James,Robinson,richard.lopez88@email.com,+49-30-2669,58,Male,Germany,Hannover,2019-05-07,2024-04-23,5902.58,10,True,561,38450,35919,206.71.62.4,Mozilla/5.0 (Linux),Home
150,Ashley,Jackson,jennifer.robinson93@email.com,+44-20-2506,43,Female,UK,London,2021-08-02,2024-01-26,3889.02,55,True,638,76392,SE3C 5DB,232.169.62.11,Mozilla/5.0 (Windows NT 10.0),Sports
151,Emily,Williams,robert.gonzalez18@email.com,+33-1-5026,44,Male,France,Lille,2023-12-13,2024-10-08,2566.56,70,False,559,80134,57069,166.151.255.106,Mozilla/5.0 (Android),Sports
152,Karen,Davis,john.young36@email.com,+49-30-6636,21,Female,Germany,Dresden,2020-01-04,2024-01-14,3638.59,75,False,669,50922,23124,234.164.198.70,Mozilla/5.0 (Macintosh),Beauty
153,Ashley,Robinson,sandra.garcia23@email.com,+44-20-5366,33,Female,UK,Bristol,2023-09-30,2024-07-17,9148.4,4,False,730,104403,WC3B 8CB,137.28.112.148,Mozilla/5.0 (Android),Electronics
154,Ashley,Martin,james.lewis17@email.com,+1-555-1920,39,Male,USA,San Diego,2021-09-05,2024-01-01,689.6,19,False,850,122365,28566,60.112.10.135,Mozilla/5.0 (Windows NT 10.0),Sports
155,Jessica,Harris,jennifer.lewis82@email.com,+1-416-2188,49,Female,Canada,Montreal,2020-09-10,2024-06-14,7101.11,72,True,732,59260,X3P 5L3,96.202.51.87,Mozilla/5.0 (Macintosh),Beauty
156,Thomas,Jackson,sarah.king64@email.com,+1-555-7415,27,Female,USA,Los Angeles,2020-10-13,2024-11-09,2456.16,41,True,635,113386,21629,218.16.93.155,Mozilla/5.0 (Linux),Beauty
157,Robert,Lewis,sarah.harris1@email.com,+1-416-8317,21,Female,Canada,Quebec City,2022-11-20,2024-02-04,7352.59,22,False,761,94629,P6W 7D8,3.135.107.64,Mozilla/5.0 (iPad),Beauty
158,Sarah,Williams,william.garcia49@email.com,+44-20-3664,28,Male,UK,Cardiff,2019-02-11,2024-06-12,9424.16,12,False,723,107860,WC8A 7BD,116.37.17.76,Mozilla/5.0 (Macintosh),Electronics
159,Lisa,Martinez,maria.davis13@email.com,+1-555-6424,21,Female,USA,Seattle,2022-02-08,2024-10-03,5541.66,63,False,628,37144,57294,53.97.209.179,Mozilla/5.0 (Windows NT 10.0),Home
160,Thomas,Martinez,michael.thomas15@email.com,+1-555-5825,37,Female,USA,Austin,2019-02-22,2024-04-15,4942.06,85,True,685,41945,94130,211.245.102.25,Mozilla/5.0 (iPad),Home
161,Charles,Anderson,robert.davis35@email.com,+44-20-7078,54,Male,UK,Birmingham,2021-07-01,2024-01-23,7547.13,86,False,599,41233,NW9D 4AD,227.195.189.48,Mozilla/5.0 (iPad),Home
162,Christopher,Jackson,andrew.taylor74@email.com,+33-1-8779,61,Male,France,Lyon,2019-06-11,2024-07-21,9497.62,58,True,638,51910,37772,147.120.243.77,Mozilla/5.0 (Macintosh),Fashion
163,William,King,betty.king9@email.com,+1-555-7936,23,Female,USA,Boston,2022-07-08,2024-03-16,4033.81,42,False,691,98116,70051,21.222.103.211,Mozilla/5.0 (Windows NT 10.0),Beauty
164,Ashley,Brown,daniel.clark13@email.com,+33-1-9561,68,Female,France,Lille,2019-11-03,2024-03-16,8813.34,53,True,685,80206,95824,201.214.57.107,Mozilla/5.0 (Android),Sports
165,Emily,Gonzalez,andrew.young43@email.com,+33-1-8750,62,Male,France,Paris,2019-10-22,2024-11-12,7482.92,35,False,740,32651,54284,10.88.141.104,Mozilla/5.0 (iPhone),Books
166,Robert,Harris,jennifer.martin83@email.com,+1-416-9054,23,Male,Canada,Quebec City,2020-09-07,2024-08-14,2192.77,53,False,798,129548,V6B 9F2,220.50.116.35,Mozilla/5.0 (iPhone),Beauty
167,Linda,Johnson,charles.johnson47@email.com,+33-1-7609,63,Male,France,Nice,2023-11-28,2024-04-12,3746.68,60,True,808,82028,93284,35.14.88.50,Mozilla/5.0 (Windows NT 10.0),Beauty
168,Patricia,Garcia,paul.young34@email.com,+1-555-4963,65,Male,USA,Phoenix,2023-11-18,2024-08-30,371.76,7,False,633,141912,85007,96.250.228.46,Mozilla/5.0 (Macintosh),Fashion
169,Ashley,Jones,thomas.garcia77@email.com,+44-20-4387,69,Male,UK,Leeds,2023-05-18,2024-01-05,2598.67,40,False,690,85549,EC6D 5BD,69.209.10.222,Mozilla/5.0 (iPhone),Beauty
170,Maria,Thompson,sarah.thomas9@email.com,+33-1-7506,39,Female,France,Nantes,2022-09-18,2024-07-10,8628.77,34,False,702,54688,29651,150.52.3.131,Mozilla/5.0 (iPad),Fashion
171,Maria,Rodriguez,ashley.wilson52@email.com,+1-555-7620,42,Male,USA,Seattle,2019-02-22,2024-12-01,7109.88,74,False,647,74979,39145,170.163.71.185,Mozilla/5.0 (Linux),Sports
172,Maria,Brown,mary.jones95@email.com,+49-30-6873,34,Male,Germany,Stuttgart,2022-09-08,2024-10-12,6578.9,29,True,731,59272,50250,130.153.87.216,Mozilla/5.0 (Android),Books
173,Sandra,Lee,daniel.jackson80@email.com,+1-416-5269,22,Female,Canada,Calgary,2019-08-30,2024-08-28,5054.73,88,True,745,99446,L7B 3E4,150.150.237.218,Mozilla/5.0 (iPhone),Home
174,Thomas,Garcia,william.lee8@email.com,+33-1-8496,18,Female,France,Nice,2019-06-15,2024-09-06,2172.89,100,False,636,105534,30766,37.161.92.200,Mozilla/5.0 (Android),Electronics
175,Emily,Moore,james.harris48@email.com,+44-20-8105,18,Female,UK,Cardiff,2021-09-04,2024-07-15,1986.71,87,True,552,112141,SE4C 5BA,163.219.206.110,Mozilla/5.0 (Android),Sports
176,Jennifer,Young,lisa.jones44@email.com,+33-1-6015,49,Female,France,Toulouse,2020-08-18,2024-08-21,1732.35,52,False,559,59939,39402,43.33.23.77,Mozilla/5.0 (Linux),Fashion
177,Richard,Young,thomas.rodriguez99@email.com,+44-20-1359,52,Male,UK,Belfast,2022-12-27,2024-11-29,9947.33,85,True,605,115664,SW1A 7DD,151.86.63.94,Mozilla/5.0 (Windows NT 10.0),Sports
178,Maria,Wilson,lisa.brown85@email.com,+1-416-8772,51,Female,Canada,Halifax,2022-11-05,2024-11-18,6095.78,18,True,764,138875,D9Y 2L2,180.78.105.178,Mozilla/5.0 (Windows NT 10.0),Home
179,Jessica,Johnson,nancy.thomas27@email.com,+44-20-4272,62,Female,UK,Bristol,2022-12-11,2024-07-28,2421.6,2,False,595,148866,SW8B 2AA,200.134.103.92,Mozilla/5.0 (iPhone),Beauty
180,Sandra,Johnson,sandra.martinez47@email.com,+44-20-8483,69,Female,UK,Edinburgh,2019-04-13,2024-02-21,7411.55,13,True,573,31267,SE3C 6DC,254.151.135.119,Mozilla/5.0 (Linux),Electronics
181,Mark,Walker,mary.lewis54@email.com,+1-416-6615,59,Male,Canada,Vancouver,2021-07-23,2024-05-19,1411.86,93,False,580,140670,F2R 8X8,47.58.205.103,Mozilla/5.0 (Macintosh),Sports
182,Charles,Johnson,michael.rodriguez84@email.com,+49-30-6875,38,Male,Germany,Dresden,2021-09-26,2024-02-27,7698.53,74,False,839,59358,97797,157.14.66.124,Mozilla/5.0 (iPhone),Sports
183,David,Robinson,paul.moore79@email.com,+33-1-2560,21,Male,France,Marseille,2022-09-21,2024-11-24,5105.12,61,False,803,143956,31679,111.127.246.89,Mozilla/5.0 (Windows NT 10.0),Home
184,Richard,Robinson,linda.williams59@email.com,+1-416-4946,46,Female,Canada,Vancouver,2020-04-01,2024-10-08,8580.23,58,False,711,45559,T1D 7R1,85.142.25.130,Mozilla/5.0 (iPad),Sports
185,Patricia,Robinson,emily.robinson29@email.com,+1-555-2489,47,Female,USA,Boston,2022-10-07,2024-08-21,7697.42,77,False,792,123933,96136,203.155.105.168,Mozilla/5.0 (iPhone),Beauty
186,Nancy,Taylor,patricia.white14@email.com,+49-30-2868,20,Male,Germany,Leipzig,2020-12-28,2024-11-20,1490.45,92,False,759,44019,43330,25.113.1.88,Mozilla/5.0 (iPad),Fashion
187,Sarah,Clark,jennifer.johnson82@email.com,+44-20-2978,61,Male,UK,Glasgow,2023-08-16,2024-04-07,4628.14,76,False,808,47647,EC1A 9DD,239.201.110.118,Mozilla/5.0 (iPad),Fashion
188,Christopher,Young,richard.wilson78@email.com,+33-1-3845,62,Male,France,Nice,2022-09-08,2024-11-03,4038.91,44,False,700,89355,27481,188.65.53.100,Mozilla/5.0 (Macintosh),Home
189,Lisa,Lopez,ashley.thompson17@email.com,+33-1-9393,63,Male,France,Lille,2020-03-05,2024-11-15,5470.67,82,False,715,123107,25126,77.160.111.52,Mozilla/5.0 (iPhone),Sports
190,John,Gonzalez,david.johnson86@email.com,+49-30-7839,21,Male,Germany,Cologne,2019-01-27,2024-09-24,7526.83,21,True,696,119573,42841,173.146.216.207,Mozilla/5.0 (Macintosh),Electronics
191,Betty,Lee,nancy.gonzalez31@email.com,+1-416-4342,50,Female,Canada,Toronto,2021-07-15,2024-02-22,9272.2,50,True,763,133299,M9B 1K4,193.16.183.209,Mozilla/5.0 (iPad),Home
192,Jessica,Garcia,betty.taylor16@email.com,+44-20-7025,42,Male,UK,Edinburgh,2021-07-08,2024-03-31,2863.21,34,True,616,51093,WC5A 6DB,194.100.99.76,Mozilla/5.0 (Windows NT 10.0),Fashion
193,Michael,Lewis,mark.hernandez68@email.com,+1-416-1833,32,Male,Canada,Hamilton,2022-03-18,2024-10-08,774.95,65,False,631,84516,W9P 2N4,199.154.251.203,Mozilla/5.0 (Macintosh),Beauty
194,Nancy,Robinson,steven.lee2@email.com,+1-416-6424,25,Female,Canada,Quebec City,2023-03-22,2024-11-12,2479.44,83,False,674,35226,M7D 7K9,93.150.111.244,Mozilla/5.0 (Linux),Books
195,William,Taylor,michael.brown22@email.com,+1-555-9468,67,Male,USA,Los Angeles,2019-03-31,2024-05-31,2186.74,81,True,659,143370,99837,211.191.228.125,Mozilla/5.0 (Android),Electronics
196,Charles,White,william.johnson12@email.com,+44-20-9810,22,Male,UK,Birmingham,2022-11-06,2024-03-19,7962.73,72,True,586,105361,SE5D 7DD,213.222.36.192,Mozilla/5.0 (Android),Books
197,Steven,Harris,daniel.johnson90@email.com,+1-555-7381,22,Female,USA,Boston,2023-01-15,2024-11-12,1150.74,88,True,704,109503,21338,173.60.3.165,Mozilla/5.0 (iPhone),Home
198,Betty,Gonzalez,dorothy.lewis70@email.com,+49-30-7473,36,Male,Germany,Cologne,2021-12-28,2024-04-22,6805.16,94,True,741,31461,82551,211.15.242.41,Mozilla/5.0 (iPad),Fashion
199,Jennifer,Young,thomas.walker66@email.com,+1-555-1684,27,Male,USA,Chicago,2020-03-06,2024-06-25,2285.8,33,True,649,45023,33770,2.201.43.79,Mozilla/5.0 (Linux),Sports
200,James,Harris,daniel.thomas43@email.com,+1-555-9992,40,Male,USA,Houston,2019-05-18,2024-05-08,1090.45,80,True,585,147980,35362,119.37.148.172,Mozilla/5.0 (iPhone),Home
201,Jennifer,Garcia,john.hernandez32@email.com,+49-30-6379,68,Male,Germany,Dusseldorf,2022-03-06,2024-07-05,2839.13,47,False,618,119073,53458,158.156.78.145,Mozilla/5.0 (Android),Home
202,Paul,Rodriguez,sandra.robinson18@email.com,+49-30-6877,52,Male,Germany,Cologne,2019-08-11,2024-03-30,7362.09,81,True,589,125345,19882,199.156.249.142,Mozilla/5.0 (Windows NT 10.0),Sports
203,Thomas,Clark,david.lopez51@email.com,+1-555-7637,32,Female,USA,Chicago,2020-06-17,2024-10-05,4700.54,66,False,596,82007,57692,197.108.18.142,Mozilla/5.0 (iPad),Electronics
204,Betty,Harris,mary.lopez6@email.com,+44-20-3717,32,Female,UK,Leeds,2020-01-02,2024-10-16,722.33,48,True,669,35610,SE9C 7DD,194.71.228.41,Mozilla/5.0 (Windows NT 10.0),Electronics
205,Richard,Lee,richard.lopez76@email.com,+1-416-2691,59,Male,Canada,Hamilton,2022-01-19,2024-10-18,2590.71,29,True,814,83194,N6T 8Y1,181.140.134.149,Mozilla/5.0 (iPad),Fashion
206,Patricia,Martin,mark.robinson16@email.com,+49-30-3713,60,Male,Germany,Dusseldorf,2019-11-04,2024-04-05,8130.61,93,True,608,93113,98503,59.39.143.55,Mozilla/5.0 (Android),Home
207,David,Lee,christopher.johnson74@email.com,+44-20-3641,27,Male,UK,Birmingham,2019-03-30,2024-03-06,2656.77,24,True,814,83143,WC1C 2BD,166.210.11.63,Mozilla/5.0 (iPad),Home
208,Jessica,Harris,lisa.hernandez59@email.com,+49-30-3794,56,Male,Germany,Frankfurt,2022-04-08,2024-04-03,3844.29,17,False,605,32170,36522,57.210.73.204,Mozilla/5.0 (iPad),Sports
209,Andrew,Lewis,nancy.taylor97@email.com,+49-30-3450,25,Male,Germany,Leipzig,2022-06-13,2024-11-03,6627.99,78,True,826,138464,10157,156.49.90.122,Mozilla/5.0 (Linux),Beauty
210,Dorothy,Thomas,dorothy.clark49@email.com,+49-30-9553,40,Male,Germany,Dusseldorf,2021-12-21,2024-08-07,1425.44,62,True,669,149286,20986,108.189.22.179,Mozilla/5.0 (iPhone),Sports
211,Christopher,Smith,richard.lee27@email.com,+33-1-7695,62,Female,France,Strasbourg,2023-03-03,2024-01-04,3686.47,20,True,768,115403,86725,66.96.2.182,Mozilla/5.0 (iPhone),Books
212,Jennifer,Moore,dorothy.moore62@email.com,+33-1-7939,29,Female,France,Lille,2022-10-25,2024-07-22,5593.62,33,True,707,105713,55135,145.187.141.254,Mozilla/5.0 (Linux),Home
213,James,Taylor,richard.lewis44@email.com,+44-20-2951,69,Male,UK,Birmingham,2022-12-03,2024-03-23,3952.13,82,True,552,135430,SW3D 7AA,192.117.228.201,Mozilla/5.0 (iPhone),Fashion
214,Mark,Martin,emily.clark23@email.com,+1-416-2311,58,Female,Canada,Quebec City,2021-03-31,2024-11-10,206.03,85,False,815,67487,G1Y 9V4,156.19.196.239,Mozilla/5.0 (iPad),Fashion
215,Lisa,Gonzalez,richard.jackson26@email.com,+1-555-6893,51,Male,USA,Los Angeles,2020-07-19,2024-07-23,9199.86,71,False,695,125176,83284,62.0.80.23,Mozilla/5.0 (iPad),Books
216,Robert,Garcia,jennifer.taylor14@email.com,+1-416-5530,53,Male,Canada,Hamilton,2021-04-07,2024-10-21,3013.09,15,True,812,63776,W5S 7X8,58.99.232.239,Mozilla/5.0 (Macintosh),Books
217,Thomas,Lewis,linda.thompson90@email.com,+49-30-8548,32,Female,Germany,Dusseldorf,2020-06-12,2024-02-04,9558.91,67,False,824,31274,44517,230.14.246.30,Mozilla/5.0 (Macintosh),Books
218,Patricia,Miller,andrew.jackson35@email.com,+1-555-7536,29,Male,USA,Austin,2020-01-01,2024-08-31,7397.41,31,False,673,144392,44787,173.175.38.142,Mozilla/5.0 (Macintosh),Fashion
219,Lisa,Thompson,mary.martin1@email.com,+44-20-5091,66,Male,UK,Glasgow,2019-08-07,2024-03-02,3774.85,41,True,802,147718,WC5D 3CD,215.182.79.200,Mozilla/5.0 (Macintosh),Sports
220,Richard,Walker,lisa.clark23@email.com,+44-20-1887,47,Male,UK,Cardiff,2022-01-12,2024-01-17,4654.7,89,False,554,31549,SE7A 6CC,135.216.244.241,Mozilla/5.0 (Macintosh),Sports
221,James,Wilson,mark.clark48@email.com,+1-416-4885,41,Female,Canada,Ottawa,2020-01-12,2024-09-12,4562.22,74,False,617,105483,H2K 4W7,69.241.175.94,Mozilla/5.0 (Android),Fashion
222,Dorothy,Thomas,maria.rodriguez72@email.com,+44-20-3450,54,Male,UK,Edinburgh,2021-10-20,2024-03-09,1079.85,21,False,580,58241,NW8A 8CC,122.4.90.108,Mozilla/5.0 (iPhone),Books
223,Daniel,Jackson,thomas.lee69@email.com,+33-1-5222,29,Female,France,Nantes,2020-12-20,2024-11-06,3318.39,66,True,799,131547,68580,89.10.210.32,Mozilla/5.0 (Windows NT 10.0),Home
224,Thomas,Martin,daniel.gonzalez10@email.com,+33-1-5694,23,Male,France,Nantes,2023-07-13,2024-06-21,2359.36,41,False,699,123117,45058,119.74.85.164,Mozilla/5.0 (iPad),Beauty
225,Jennifer,Garcia,jessica.walker3@email.com,+49-30-5444,26,Male,Germany,Cologne,2022-04-17,2024-09-23,9410.33,90,False,590,57600,31877,228.227.185.192,Mozilla/5.0 (Android),Electronics
226,Sarah,Rodriguez,karen.jones11@email.com,+1-555-2045,59,Female,USA,Phoenix,2023-04-28,2024-07-22,2370.62,95,True,695,88085,92114,240.242.27.7,Mozilla/5.0 (Macintosh),Fashion
227,Sandra,Moore,ashley.rodriguez71@email.com,+33-1-3795,46,Male,France,Lille,2020-10-28,2024-08-31,1852.66,77,False,783,112712,93342,8.17.182.221,Mozilla/5.0 (iPad),Home
228,Maria,Lopez,jennifer.rodriguez20@email.com,+33-1-9745,37,Male,France,Paris,2020-04-10,2024-02-15,5280.83,98,False,619,75073,47586,80.177.246.139,Mozilla/5.0 (Android),Sports
229,Karen,Davis,dorothy.smith71@email.com,+1-555-9059,41,Male,USA,Dallas,2023-04-18,2024-08-08,8833.4,56,False,752,62754,31400,243.244.153.3,Mozilla/5.0 (Linux),Beauty
230,Maria,Lee,betty.moore35@email.com,+49-30-7199,44,Male,Germany,Munich,2022-07-04,2024-05-02,1905.83,38,False,606,113478,69682,57.134.40.109,Mozilla/5.0 (iPad),Home
231,Jessica,Brown,maria.rodriguez17@email.com,+1-416-9060,63,Female,Canada,Toronto,2019-04-12,2024-09-30,2404.82,20,True,557,94694,G6R 5T6,49.164.9.39,Mozilla/5.0 (Android),Beauty
232,Nancy,Thomas,jessica.miller33@email.com,+1-555-6410,70,Female,USA,New York,2023-05-08,2024-07-19,1307.42,99,True,677,80436,68059,21.74.28.69,Mozilla/5.0 (Macintosh),Beauty
233,Jessica,Lee,betty.johnson96@email.com,+1-555-4263,53,Male,USA,Phoenix,2021-03-07,2024-06-08,4864.17,39,False,651,77241,16827,118.48.106.122,Mozilla/5.0 (Linux),Fashion
234,Richard,Lewis,linda.smith6@email.com,+1-555-4866,55,Female,USA,Seattle,2019-12-09,2024-05-21,1634.42,99,True,595,62600,30669,163.222.166.4,Mozilla/5.0 (Android),Electronics
235,David,Thomas,linda.hernandez72@email.com,+33-1-6544,68,Female,France,Bordeaux,2022-08-13,2024-03-19,7358.57,3,True,743,76945,27659,239.30.30.92,Mozilla/5.0 (iPhone),Electronics
236,William,Harris,charles.rodriguez77@email.com,+49-30-8168,53,Male,Germany,Munich,2022-03-06,2024-04-05,5358.26,58,False,701,137402,44517,144.150.250.49,Mozilla/5.0 (iPad),Books
237,Steven,Martin,linda.hernandez93@email.com,+49-30-1011,22,Female,Germany,Frankfurt,2019-02-08,2024-11-13,5288.29,64,False,832,50202,90352,199.194.94.227,Mozilla/5.0 (iPhone),Books
238,Sandra,Johnson,james.brown63@email.com,+49-30-6276,30,Male,Germany,Berlin,2023-09-07,2024-03-07,5753.02,50,True,800,98920,91785,29.49.34.12,Mozilla/5.0 (Linux),Sports
239,Ashley,Young,paul.williams60@email.com,+1-416-1804,69,Male,Canada,Edmonton,2020-03-03,2024-12-01,5624.4,54,False,738,134103,B5V 1C5,94.113.36.4,Mozilla/5.0 (Windows NT 10.0),Fashion
240,Daniel,Lee,jessica.moore96@email.com,+33-1-2591,53,Female,France,Lyon,2020-01-31,2024-09-26,7686.21,74,True,733,118407,70125,26.118.197.49,Mozilla/5.0 (Linux),Beauty
241,Nancy,Martin,charles.king46@email.com,+49-30-2705,38,Female,Germany,Stuttgart,2020-11-22,2024-12-02,4182.2,82,True,770,138285,52395,43.92.205.130,Mozilla/5.0 (iPad),Fashion
242,John,Harris,emily.martinez77@email.com,+33-1-9939,19,Male,France,Nice,2021-07-15,2024-08-17,165.03,29,False,659,142160,51275,55.192.130.93,Mozilla/5.0 (Windows NT 10.0),Beauty
243,David,Rodriguez,patricia.young75@email.com,+1-416-9376,33,Male,Canada,Ottawa,2021-07-31,2024-07-01,8129.63,12,True,842,82402,X4C 6T3,143.79.48.10,Mozilla/5.0 (Android),Beauty
244,Michael,Clark,emily.king99@email.com,+33-1-2562,39,Female,France,Strasbourg,2023-07-14,2024-10-22,4223.56,16,False,666,127999,95561,153.153.19.188,Mozilla/5.0 (iPad),Electronics
245,Christopher,White,linda.jones7@email.com,+49-30-1886,61,Female,Germany,Leipzig,2022-03-02,2024-03-17,7553.12,74,False,808,41807,39109,79.21.163.139,Mozilla/5.0 (Android),Books
246,Robert,Williams,richard.taylor56@email.com,+49-30-3425,67,Male,Germany,Hamburg,2022-03-16,2024-01-26,4861.13,26,False,799,81815,95491,34.172.42.122,Mozilla/5.0 (iPad),Fashion
247,Lisa,King,daniel.williams15@email.com,+33-1-9589,60,Female,France,Strasbourg,2023-05-10,2024-08-08,3716.15,25,False,714,75157,87840,64.124.36.69,Mozilla/5.0 (Linux),Electronics
248,Ashley,Robinson,linda.miller88@email.com,+1-416-3773,41,Male,Canada,Vancouver,2019-10-26,2024-08-13,1212.48,7,True,674,111396,E5A 6D5,253.179.226.160,Mozilla/5.0 (Android),Home
249,Karen,Harris,david.white90@email.com,+1-555-6437,60,Male,USA,Dallas,2021-12-07,2024-05-12,5871.75,85,False,819,35699,43483,54.108.104.140,Mozilla/5.0 (Macintosh),Electronics
250,Richard,Thompson,robert.thompson85@email.com,+1-416-4288,41,Male,Canada,Toronto,2022-09-02,2024-01-05,2995.71,84,True,747,60299,P9D 6T9,203.138.27.120,Mozilla/5.0 (Windows NT 10.0),Fashion
251,William,Thomas,richard.harris21@email.com,+44-20-9202,19,Female,UK,Bristol,2020-05-21,2024-09-28,3618.24,39,False,670,95700,NW1C 7AC,248.234.11.11,Mozilla/5.0 (Macintosh),Fashion
252,Jennifer,Davis,daniel.jones55@email.com,+1-416-7436,37,Female,Canada,Quebec City,2021-02-21,2024-09-23,5468.11,27,True,620,106156,W4E 5V3,169.70.44.187,Mozilla/5.0 (Android),Fashion
253,Steven,Hernandez,andrew.wilson53@email.com,+33-1-3589,37,Female,France,Nice,2020-10-12,2024-03-15,1604.37,25,True,604,47241,34215,82.34.60.48,Mozilla/5.0 (Windows NT 10.0),Sports
254,Michael,White,steven.thomas18@email.com,+33-1-5372,50,Female,France,Nantes,2022-11-08,2024-01-14,1921.37,50,False,801,92108,28024,156.118.118.60,Mozilla/5.0 (Macintosh),Fashion
255,Steven,Miller,michael.garcia57@email.com,+44-20-1528,57,Female,UK,Bristol,2021-04-25,2024-04-23,8681.07,32,True,768,83066,SW7C 7AA,105.7.138.244,Mozilla/5.0 (Android),Home
256,James,Martinez,charles.gonzalez39@email.com,+1-555-5025,67,Female,USA,Austin,2021-03-04,2024-09-21,1748.22,38,True,577,120433,77760,133.202.20.143,Mozilla/5.0 (Macintosh),Home
257,Richard,Wilson,william.anderson4@email.com,+49-30-2481,29,Female,Germany,Hannover,2022-04-13,2024-10-06,8976.51,26,True,782,41820,42778,185.57.92.200,Mozilla/5.0 (iPhone),Beauty
258,Betty,Lewis,christopher.martin21@email.com,+44-20-3024,42,Female,UK,London,2021-01-13,2024-02-13,7705.78,43,False,839,144203,SE3B 3AD,24.58.230.163,Mozilla/5.0 (iPhone),Books
259,Karen,Clark,robert.smith59@email.com,+49-30-5731,49,Female,Germany,Dresden,2019-09-27,2024-04-13,8093.8,78,True,802,61179,38426,161.92.60.231,Mozilla/5.0 (iPad),Beauty
260,Andrew,Moore,robert.martin81@email.com,+49-30-8434,53,Male,Germany,Berlin,2022-05-14,2024-01-04,1929.92,8,True,728,34813,29054,105.226.40.154,Mozilla/5.0 (Windows NT 10.0),Beauty
261,Lisa,Martinez,karen.thompson89@email.com,+33-1-5889,62,Male,France,Bordeaux,2021-05-03,2024-04-01,7518.41,47,True,568,42206,49229,85.44.25.28,Mozilla/5.0 (iPhone),Books
